train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
-0.049138545989990234,0.0011721344199031591,-0.05267906188964844,-0.3186298608779907,0.2091618925333023,0.04527987167239189,0.28631213307380676,0.03655582666397095,-0.05191837251186371,0.7855461239814758,-0.05041728541254997,-0.4688967168331146,0.14612866938114166,0.01748448796570301,0.04977196455001831,-0.5380306243896484,-0.13693995773792267,0.06685757637023926,0.1068730428814888,0.006280135363340378,-0.05361220985651016,1.0762968063354492,0.1761789470911026,-0.47126147150993347,-0.06583862751722336,-0.03164728358387947,-0.06230304390192032
-0.04417753219604492,-0.008411407470703125,-0.056715965270996094,-0.29845818877220154,0.09758009761571884,0.033983077853918076,0.2852846384048462,0.04516271874308586,-0.10135354846715927,0.7686590552330017,-0.19044743478298187,-0.4628691077232361,0.1823727786540985,0.02540135197341442,-0.11614395678043365,-0.543772280216217,-0.17278200387954712,0.06044277921319008,0.18560998141765594,0.009836229495704174,-0.07157080620527267,1.036313533782959,0.19926583766937256,-0.4725216329097748,-0.08157851547002792,-0.03519316017627716,-0.12752431631088257
-0.03627634048461914,-0.020392894744873047,-0.07031488418579102,-0.2786525785923004,0.06708753108978271,0.022875692695379257,0.23785482347011566,0.06333990395069122,-0.08649463951587677,0.7633405327796936,-0.27424776554107666,-0.4658878445625305,0.17429682612419128,0.03304266184568405,-0.23575109243392944,-0.5569257140159607,-0.1285182535648346,0.054792605340480804,0.22568559646606445,0.00882900133728981,-0.10282392799854279,1.0132510662078857,0.08958159387111664,-0.47393542528152466,-0.0722867026925087,-0.03737655282020569,-0.13998030126094818
-0.02591705322265625,-0.024863243103027344,-0.0670309066772461,-0.2654426395893097,-0.037834733724594116,0.005671237129718065,0.17839081585407257,0.0649905651807785,-0.09958433359861374,0.7456285953521729,-0.3894178867340088,-0.4572453200817108,0.1345890611410141,0.038846295326948166,-0.2862260937690735,-0.5358037352561951,-0.09087704122066498,0.04278707131743431,0.1819411665201187,-0.020492911338806152,-0.07950356602668762,0.9042404294013977,-0.017985627055168152,-0.4931947886943817,-0.10315757989883423,-0.0952272042632103,-0.1238221600651741
-0.008356094360351562,-0.02712249755859375,-0.06509876251220703,-0.2435007393360138,0.16500000655651093,-0.01784623973071575,0.04776618257164955,0.06877611577510834,0.08509255945682526,0.7086521983146667,-0.16335932910442352,-0.44063398241996765,0.1487778127193451,0.04041321575641632,-0.2801353931427002,-0.5040141344070435,0.0847882553935051,0.03591836616396904,0.14137545228004456,-0.01240604743361473,-0.032918255776166916,0.8105360269546509,-0.10282009094953537,-0.3994511365890503,0.00809613149613142,-0.08210799843072891,-0.07454151660203934
0.00449847336858511,-0.03029346466064453,-0.06065940856933594,-0.2279205620288849,0.036397919058799744,-0.03294456750154495,0.02357451245188713,0.06720943003892899,-0.021174225956201553,0.6858140230178833,-0.16715683043003082,-0.430490642786026,0.060881055891513824,0.02130987122654915,-0.1830381453037262,-0.48248961567878723,-0.026026219129562378,0.016945846378803253,-0.03180832043290138,-0.006260525435209274,0.024534650146961212,0.7799263000488281,-0.2512558698654175,-0.36425885558128357,-0.16708602011203766,-0.026600196957588196,-0.06915470957756042
0.00901137012988329,-0.02740478515625,-0.051518917083740234,-0.2480761557817459,0.09888400882482529,-0.03421887010335922,-0.024453837424516678,0.05935196578502655,0.02665623463690281,0.7099549174308777,0.12919899821281433,-0.42019981145858765,0.062271200120449066,-0.006399882957339287,-0.24124528467655182,-0.48262158036231995,-0.10177133232355118,0.010709771886467934,-0.2490512579679489,-0.013036594726145267,0.14096702635288239,0.776181697845459,-0.19235162436962128,-0.3645811378955841,-0.10557662695646286,-0.024066392332315445,-0.25001969933509827
0.00796740036457777,-0.020888328552246094,-0.03876781463623047,-0.31413236260414124,-0.006465427111834288,-0.026119129732251167,-0.06966173648834229,0.03923441097140312,0.03446083515882492,0.8265319466590881,0.3931484818458557,-0.42952147126197815,-0.141670823097229,-0.09227032214403152,-0.05748172476887703,-0.49391475319862366,-0.07192721217870712,0.010542497970163822,-0.46254387497901917,-0.02723027765750885,0.264151394367218,0.7824219465255737,-0.18361599743366241,-0.36048388481140137,-0.077410988509655,-0.035405997186899185,-0.23226307332515717
0.00639331666752696,-0.021852493286132812,-0.03943443298339844,-0.35783565044403076,-0.06529008597135544,-0.016188494861125946,-0.0008042608387768269,0.031982094049453735,-0.027645448222756386,0.9210745096206665,0.3033496141433716,-0.43393445014953613,-0.20894992351531982,-0.1253889501094818,-0.015334882773458958,-0.5018274784088135,-0.07018434256315231,0.015889519825577736,-0.4422287940979004,-0.03018580749630928,0.29300639033317566,0.7970056533813477,-0.18516631424427032,-0.3518424928188324,-0.03537999093532562,-0.03687873110175133,-0.2531385123729706
0.004732157569378614,-0.025293827056884766,-0.028223037719726562,-0.4009912610054016,-0.08769458532333374,-0.0184355229139328,0.029248211532831192,0.009891350753605366,-0.03622888773679733,1.0163166522979736,0.32491999864578247,-0.5264008641242981,-0.23686978220939636,-0.05578572303056717,0.04993518814444542,-0.4920579791069031,-0.12130055576562881,0.014608647674322128,-0.5027605295181274,-0.041624460369348526,0.3839370906352997,0.7841184139251709,-0.2591046690940857,-0.2762290835380554,0.05303448811173439,-0.053278848528862,-0.2562689483165741
0.0054906210862100124,-0.02589893341064453,-0.025332927703857422,-0.42802754044532776,-0.07663175463676453,-0.019417572766542435,0.14386019110679626,-0.0028739459812641144,-0.04356347769498825,1.060782551765442,0.2540509104728699,-0.5603379011154175,-0.2327491044998169,-0.031593967229127884,-0.01855185627937317,-0.5157946348190308,-0.09198639541864395,0.011067408137023449,-0.3884372413158417,-0.04356811195611954,0.33616381883621216,0.8304901719093323,-0.2944266200065613,-0.28972867131233215,-0.022814281284809113,-0.03755708783864975,-0.3094383478164673
0.002507764147594571,-0.026459693908691406,-0.02679920196533203,-0.4254310429096222,-0.05285616219043732,-0.00933877844363451,0.0595773383975029,-0.010604058392345905,-0.031932659447193146,1.0336334705352783,0.20861370861530304,-0.5946055054664612,-0.203141987323761,-0.02976449951529503,-0.02779402956366539,-0.5332856774330139,-0.09534922242164612,0.01448599249124527,-0.4582006633281708,-0.04457694664597511,0.3168695867061615,0.8676322102546692,-0.2665948271751404,-0.30884185433387756,0.04871167242527008,-0.038540154695510864,-0.3149053156375885
-0.004158496856689453,-0.023937702178955078,-0.022638797760009766,-0.43412747979164124,-0.04668394476175308,-0.0017283649649471045,-0.051783107221126556,-0.028511174023151398,-0.026087114587426186,1.0245128870010376,0.3114367723464966,-0.6078236103057861,-0.2599734365940094,-0.013078443706035614,-0.011146790347993374,-0.5446314215660095,-0.09669884294271469,0.017015034332871437,-0.6215491890907288,-0.05131133645772934,0.415317565202713,0.8895091414451599,-0.24846963584423065,-0.32196900248527527,0.02486550807952881,-0.03789205849170685,-0.3068391680717468
-0.011445045471191406,-0.022215843200683594,-0.022162914276123047,-0.4467983841896057,-0.07423166185617447,0.0019640058744698763,0.03553894907236099,-0.04060598462820053,-0.03516361862421036,1.0436985492706299,0.25824952125549316,-0.6092218160629272,-0.2744373083114624,-0.005667031276971102,-0.02184787020087242,-0.549413800239563,-0.10056612640619278,0.019481204450130463,-0.5056717395782471,-0.05343542620539665,0.31437015533447266,0.8992658257484436,-0.21283462643623352,-0.32856935262680054,0.05343777313828468,-0.0339505635201931,-0.307880163192749
-0.020123958587646484,-0.020385265350341797,-0.022145748138427734,-0.4570832848548889,-0.1071852520108223,0.0053712246008217335,0.05445227771997452,-0.049314722418785095,-0.0682043805718422,1.0575273036956787,0.26590389013290405,-0.6089041829109192,-0.2857009768486023,-0.007181895896792412,-0.055938154458999634,-0.5496718883514404,-0.10838282108306885,0.02186724543571472,-0.4853060841560364,-0.05471915006637573,0.26686418056488037,0.8984689116477966,-0.17982177436351776,-0.3291475474834442,0.02667006477713585,-0.027878444641828537,-0.33369386196136475
-0.027877330780029297,-0.017715930938720703,-0.024075031280517578,-0.46127355098724365,-0.08161741495132446,0.008094143122434616,0.010528318583965302,-0.0536692775785923,-0.048400603234767914,1.0513038635253906,0.26587992906570435,-0.6046023368835449,-0.24110551178455353,-0.030081577599048615,-0.07349491864442825,-0.5520473718643188,-0.10828617960214615,0.02270406112074852,-0.4603599011898041,-0.05285781994462013,0.28005868196487427,0.8975643515586853,-0.1318574845790863,-0.32827410101890564,0.05123941972851753,-0.019795093685388565,-0.2943251430988312
-0.03430795669555664,-0.014608383178710938,-0.024833202362060547,-0.4684237539768219,-0.09273865818977356,0.003411208977922797,-0.020524876192212105,-0.05926135927438736,-0.055145539343357086,1.0525658130645752,0.27961450815200806,-0.6008654832839966,-0.22667384147644043,-0.05002032592892647,-0.07905732095241547,-0.5598877668380737,-0.10826124995946884,0.018763355910778046,-0.44506481289863586,-0.04967184364795685,0.21521131694316864,0.9062387347221375,-0.08951137959957123,-0.33179882168769836,0.027782682329416275,-0.008464482612907887,-0.2664242386817932
-0.03953409194946289,-0.012622833251953125,-0.027235984802246094,-0.476997971534729,-0.08228982985019684,-0.005488764028996229,-0.009061895310878754,-0.059537358582019806,-0.0682000145316124,1.0637460947036743,0.2716803550720215,-0.5871425867080688,-0.18107277154922485,-0.05365217477083206,-0.07379449903964996,-0.5736643075942993,-0.13398176431655884,0.012228207662701607,-0.3471388816833496,-0.0430583693087101,0.15403443574905396,0.9273269176483154,-0.0409170426428318,-0.34064242243766785,0.040334973484277725,0.00549117848277092,-0.20924413204193115
-0.04460000991821289,-0.013433456420898438,-0.03294944763183594,-0.48305678367614746,-0.10908099263906479,-0.013561967760324478,-0.008455220609903336,-0.04883316531777382,-0.07183102518320084,1.0824196338653564,0.09381066262722015,-0.5917563438415527,-0.11039576679468155,-0.024524610489606857,-0.08144114911556244,-0.586250901222229,-0.1533913016319275,0.006485754158347845,-0.2538030743598938,-0.03263986110687256,0.056629858911037445,0.9514479637145996,-0.00010658148676156998,-0.35109925270080566,0.026576358824968338,0.02079254947602749,-0.14444439113140106
-0.04520416259765625,-0.015880107879638672,-0.034795284271240234,-0.47231581807136536,-0.0476875975728035,-0.031683407723903656,0.006606746464967728,-0.03652403503656387,-0.08539820462465286,1.070467472076416,-0.08275984972715378,-0.5793095231056213,0.030764110386371613,0.05595169961452484,-0.15085700154304504,-0.5873096585273743,-0.1720571517944336,-0.006228202488273382,-0.11958876997232437,-0.02158336527645588,-0.025079626590013504,0.9614022970199585,0.03890735283493996,-0.35724037885665894,0.04297907277941704,0.038070160895586014,-0.10755836963653564
-0.03771638870239258,-0.019962787628173828,-0.03538179397583008,-0.445607990026474,0.013675878755748272,-0.054203733801841736,0.04912479594349861,-0.02473335526883602,-0.07853446900844574,1.032135248184204,-0.18105188012123108,-0.5632646679878235,0.08361555635929108,0.07491229474544525,-0.1592736691236496,-0.5679477453231812,-0.12205728143453598,-0.02731608785688877,0.04450905695557594,-0.006628902163356543,-0.09304943680763245,0.9395185708999634,0.03666101396083832,-0.3505043387413025,0.11919523030519485,0.056736767292022705,0.004019338637590408
-0.028274059295654297,-0.024804115295410156,-0.037790775299072266,-0.397167831659317,0.03908718749880791,-0.07584777474403381,0.20724065601825714,-0.014222273603081703,-0.09421062469482422,0.9543571472167969,-0.15844586491584778,-0.5291954874992371,0.05774201080203056,0.0915096253156662,-0.08039645850658417,-0.5281281471252441,-0.12025905400514603,-0.04810665175318718,0.15832632780075073,0.007894229143857956,-0.12853719294071198,0.881554901599884,0.014050483703613281,-0.32786867022514343,0.1191706731915474,0.07319774478673935,0.07840759307146072
-0.02078533172607422,-0.023878097534179688,-0.037924766540527344,-0.3528873026371002,0.11521309614181519,-0.09349498897790909,0.31764736771583557,-0.01040593534708023,-0.1382571905851364,0.8687599301338196,-0.11037788540124893,-0.4887436330318451,0.06838266551494598,0.10377687215805054,0.09399186819791794,-0.5011682510375977,-0.16721859574317932,-0.06762021780014038,0.11316532641649246,-0.014219414442777634,-0.1213962584733963,0.8450049161911011,0.14537014067173004,-0.3316143751144409,0.008318555541336536,0.06685888022184372,0.09476690739393234
-0.018187999725341797,-0.013568401336669922,-0.03834247589111328,-0.3306296467781067,0.18488484621047974,-0.10221456736326218,0.32151293754577637,-0.009978208690881729,-0.12357772141695023,0.8015545606613159,-0.047872915863990784,-0.45399001240730286,0.09756489843130112,0.11093508452177048,0.1886037439107895,-0.5044045448303223,-0.19200265407562256,-0.06779353320598602,0.02751658856868744,-0.0510023757815361,-0.057990144938230515,0.8543956875801086,0.1633775234222412,-0.34329038858413696,-0.05571674183011055,0.06605279445648193,0.08081193268299103
-0.020925045013427734,0.002223917981609702,-0.03728294372558594,-0.33051151037216187,0.25083866715431213,-0.10261233150959015,0.2866831123828888,-0.012821302749216557,-0.1199151873588562,0.7632871866226196,-0.017222769558429718,-0.4312904477119446,0.12135117501020432,0.11381751298904419,0.3216957747936249,-0.5254468321800232,-0.21212390065193176,-0.04317861422896385,-0.10003885626792908,-0.06485550850629807,-0.0058237602934241295,0.8934244513511658,0.20776931941509247,-0.38368287682533264,-0.11822695285081863,0.07355546951293945,0.09969601780176163
-0.02441692352294922,0.014889881946146488,-0.03447580337524414,-0.3370994031429291,0.27502909302711487,-0.10197688639163971,0.2800825834274292,-0.01688535138964653,-0.1202063113451004,0.746955156326294,-0.02001521922647953,-0.42048799991607666,0.16462725400924683,0.11567285656929016,0.34769636392593384,-0.5434415936470032,-0.2273913025856018,-0.00988329853862524,-0.1409185230731964,-0.06351938843727112,0.01492306124418974,0.9369886517524719,0.20442746579647064,-0.43054676055908203,-0.12721610069274902,0.08223336935043335,0.098940908908844
-0.024049758911132812,0.02266133576631546,-0.03374624252319336,-0.3437841832637787,0.2261754274368286,-0.1056676059961319,0.33763784170150757,-0.016701821237802505,-0.1531772017478943,0.743747353553772,-0.045973509550094604,-0.41820403933525085,0.16802895069122314,0.11893188208341599,0.3415754437446594,-0.558610200881958,-0.25549861788749695,0.01970888487994671,-0.11354617774486542,-0.04671918973326683,0.025752954185009003,0.9783124923706055,0.18730583786964417,-0.48306313157081604,-0.1257951557636261,0.0845426693558693,0.0765744149684906
-0.02038431167602539,0.026029877364635468,-0.03271484375,-0.3497112989425659,0.2086666077375412,-0.11395645141601562,0.41770607233047485,-0.014715817756950855,-0.18854990601539612,0.7492696046829224,-0.03842651844024658,-0.4211134612560272,0.18877632915973663,0.12365113943815231,0.31937387585639954,-0.5669630765914917,-0.2494926154613495,0.038858577609062195,-0.025033611804246902,-0.02946770377457142,0.004039092920720577,0.9989444613456726,0.18638156354427338,-0.5036977529525757,-0.1178349182009697,0.07388085126876831,0.049594536423683167
-0.014576911926269531,0.02502458728849888,-0.03021240234375,-0.35333240032196045,0.16717582941055298,-0.12570516765117645,0.4707714021205902,-0.012643619440495968,-0.2117013931274414,0.7609516382217407,-0.05512966588139534,-0.4280460774898529,0.19041405618190765,0.1293938308954239,0.29791316390037537,-0.5661728382110596,-0.24952882528305054,0.04629996418952942,0.0431956984102726,-0.019925421103835106,0.0009450308280065656,0.9978569149971008,0.19556163251399994,-0.5134282112121582,-0.1428881585597992,0.06382358074188232,0.022862747311592102
-0.007338523864746094,0.02211286686360836,-0.027872562408447266,-0.35762810707092285,0.1085183322429657,-0.13906529545783997,0.5040552020072937,-0.009345609694719315,-0.23080623149871826,0.7784891128540039,-0.07675980031490326,-0.4383917450904846,0.17408734560012817,0.1354866772890091,0.28702208399772644,-0.5654788613319397,-0.24031370878219604,0.04719362407922745,0.09910647571086884,-0.013877796940505505,-0.01483702752739191,0.9927093386650085,0.20899024605751038,-0.5301365852355957,-0.17190906405448914,0.04975186660885811,0.015024841763079166
-0.0015377998352050781,0.02106524258852005,-0.02561187744140625,-0.37043896317481995,0.0836009755730629,-0.1495913416147232,0.49983707070350647,-0.005874224938452244,-0.19929566979408264,0.806496262550354,-0.0611991323530674,-0.4526331126689911,0.17372533679008484,0.13998089730739594,0.26948031783103943,-0.5742405652999878,-0.22833241522312164,0.05165327712893486,0.1264641135931015,-0.009558864869177341,-0.03095892071723938,0.9974430203437805,0.2291197031736374,-0.5563355088233948,-0.17775604128837585,0.02974655292928219,0.011713610030710697
0.00254928320646286,0.02096661739051342,-0.023448944091796875,-0.3856262266635895,0.06759408861398697,-0.1567293107509613,0.43244004249572754,-0.003099465975537896,-0.15628284215927124,0.8373686075210571,-0.04322439432144165,-0.4683125615119934,0.17203380167484283,0.14262932538986206,0.2505773603916168,-0.5845170021057129,-0.2037603110074997,0.060544636100530624,0.1071702092885971,-0.008906729519367218,-0.030828511342406273,1.0020506381988525,0.2695502042770386,-0.5596427321434021,-0.1768454611301422,0.018346412107348442,0.016232453286647797
0.0072478544898331165,0.018940623849630356,-0.023294925689697266,-0.3933584690093994,0.007242979947477579,-0.16304267942905426,0.3948546350002289,0.0008085367153398693,-0.11754363030195236,0.861583411693573,-0.002410721033811569,-0.48315227031707764,0.15127475559711456,0.1446695327758789,0.2560613453388214,-0.5916240215301514,-0.19042649865150452,0.06777981668710709,0.10648781806230545,-0.004734095185995102,-0.008935400284826756,1.02109956741333,0.2786964774131775,-0.553739070892334,-0.18458852171897888,0.010239939205348492,0.020296357572078705
0.010414202697575092,0.015045014210045338,-0.02676677703857422,-0.393871545791626,-0.015845250338315964,-0.16496257483959198,0.3488047420978546,0.0060570938512682915,-0.0771203562617302,0.8799276351928711,0.03072359412908554,-0.497846394777298,0.15566879510879517,0.14500674605369568,0.17961695790290833,-0.5894244909286499,-0.17757165431976318,0.07568185776472092,0.13504089415073395,0.0033514960668981075,-0.010376186110079288,1.0319119691848755,0.2473761886358261,-0.5467130541801453,-0.15318256616592407,0.0010301748989149928,0.00851640198379755
0.009974902495741844,0.01400560513138771,-0.026965618133544922,-0.3988664150238037,-0.03712959215044975,-0.16214098036289215,0.23473958671092987,0.00610300013795495,-0.026608625426888466,0.8996334075927734,0.009395338594913483,-0.5115779638290405,0.1677575409412384,0.14255358278751373,0.035930439829826355,-0.5756052136421204,-0.13921107351779938,0.08206814527511597,0.12563857436180115,0.003213123418390751,0.00825210940092802,1.0057345628738403,0.14760133624076843,-0.48309269547462463,-0.07330118864774704,-0.016916684806346893,-0.0023069819435477257
0.010338980704545975,0.014478152617812157,-0.02570343017578125,-0.4008925259113312,0.020175527781248093,-0.15984855592250824,0.13525810837745667,0.004082808271050453,0.007962359115481377,0.9108440279960632,-0.015973901376128197,-0.5210919380187988,0.18032680451869965,0.13916034996509552,-0.07526151090860367,-0.5551651120185852,-0.09334444254636765,0.08690023422241211,0.10816609114408493,-0.0020740022882819176,-0.001087925280444324,0.9674730896949768,0.08655998110771179,-0.42566922307014465,-0.01846153661608696,-0.07906229794025421,-0.026953093707561493
0.010501127690076828,0.015678267925977707,-0.0316309928894043,-0.391286164522171,0.012789343483746052,-0.1538812816143036,0.02121330425143242,0.006306663621217012,0.048796623945236206,0.8999066352844238,-0.01072294544428587,-0.5216071009635925,0.18223588168621063,0.13491757214069366,-0.10988673567771912,-0.5460537672042847,-0.048245783895254135,0.09378505498170853,0.03370668366551399,0.0015069032087922096,0.012705156579613686,0.9531767964363098,-0.08352670073509216,-0.4202781915664673,0.04200819507241249,-0.09066678583621979,0.010227602906525135
0.006211372092366219,0.01644722931087017,-0.034945011138916016,-0.36754509806632996,0.04403471201658249,-0.1420787125825882,-0.09261807799339294,0.001901698880828917,0.057599954307079315,0.8627394437789917,-0.008583256974816322,-0.5067296028137207,0.16575582325458527,0.127412810921669,-0.19798579812049866,-0.5161829590797424,-0.0038406765088438988,0.10368559509515762,-0.10468737035989761,0.0026137400418519974,0.07423558831214905,0.9025654792785645,-0.15046387910842896,-0.40006953477859497,0.0895596593618393,-0.09609677642583847,-0.06482277065515518
-0.0011987686157226562,0.018639521673321724,-0.0301055908203125,-0.3668022155761719,0.02736671268939972,-0.1253320574760437,-0.067319355905056,-0.007644795347005129,0.015274586156010628,0.8604118227958679,0.1266225427389145,-0.48509877920150757,-0.007598035037517548,0.07359971851110458,-0.16236503422260284,-0.47574928402900696,0.04668562859296799,0.1134515032172203,-0.2462579905986786,-0.003391704987734556,0.13342177867889404,0.8287286162376404,-0.07788892090320587,-0.36945444345474243,0.10030100494623184,-0.10218888521194458,-0.15430311858654022
-0.008140087127685547,0.018721813336014748,-0.027625083923339844,-0.3877314627170563,-0.02475518360733986,-0.10243116319179535,-0.003807265777140856,-0.004210281651467085,-0.02779061533510685,0.9184084534645081,0.19542080163955688,-0.5327671766281128,-0.21176865696907043,-0.03615580499172211,-0.08524463325738907,-0.44237589836120605,0.05930126830935478,0.12456925958395004,-0.3540543019771576,-0.007441554684191942,0.19895464181900024,0.7709687352180481,-0.0809631496667862,-0.34554070234298706,0.06882156431674957,-0.10849644988775253,-0.21928046643733978
-0.01241302490234375,0.017286134883761406,-0.02563190460205078,-0.41343170404434204,-0.08481188118457794,-0.0834992304444313,0.06212426722049713,-0.009797558188438416,-0.08660484850406647,0.9913249015808105,0.22909554839134216,-0.6010209918022156,-0.2789563238620758,-0.04932133108377457,-0.029012557119131088,-0.4253190755844116,0.0433872751891613,0.13261498510837555,-0.4055764973163605,-0.011158236302435398,0.21796053647994995,0.7474974989891052,-0.1265546679496765,-0.3380477726459503,0.08268042653799057,-0.11377803236246109,-0.26629164814949036
